,0
Gripap1_3,10
Dnajb4,10
Mdh1_1,10
Xiap,10
Ppp1r16b,10
Ssrp1_2,10
Gene_47,10
Dtx1_2,10
Ppan_2,10
Dipk1a_2,10
Srsf11_2,10
Mrps5,10
Ubr4_2,10
Bcas3_2,10
Stk38_2,10
Lcp1_2,10
Sptbn1_2,10
Pcif1_2,10
Nop56_2,10
Cnot6,10
Rsrp1_2,10
Il9r,10
Zc3h7a_2,10
Sms_2,10
Atxn7l3,10
Psmb6_2,10
Ndufc1_1,10
Tspan17_3,10
Atg2a,10
Vopp1_2,10
Il16,10
Mrps26_2,10
Hdhd2,10
Ubr4_3,10
Irak3,10
Arl6ip4_2,10
Cdk4_4,10
Anp32a_4,10
Rac1_3,10
Slmap,10
Snf8_3,10
Lrrc45,10
Arhgef1_4,10
Strn,10
Tbc1d17_2,10
Txnl4a_2,10
Mrpl48_3,10
Epb41_4,10
Was_2,10
Atxn7l1_4,10
Ttc38,10
Ppdpf_3,10
Atp5pf_2,10
Wdr31,10
Adgrv1,10
Ikbkb_2,10
Xaf1_2,10
Zscan29_2,10
Sfpq_2,10
Pabpc1_2,10
Rundc3a,10
Slc26a2,10
Dmwd,10
Tab2,10
Lgals3,10
Sulf2,10
Gtf3a,10
Slc35b4_2,10
Fasn_2,10
Lin37_2,10
Sec14l1_2,10
Ufm1,10
Rasgrp2_5,10
Gpd1l,10
Desi1,10
Gm7666,10
Pcnx3,10
Smg9_2,10
Aftph,10
Tulp4,10
Lsm6_3,10
Hpf1_1,10
Mvb12b_2,10
Sympk_3,10
Arl4a_3,10
Paf1_2,10
Nsd3_3,10
Rps9_3,10
Heatr3,10
Lsm4_2,10
Rrp1b,10
Rusf1_1,10
Phpt1_2,10
Vwf_2,10
Emc10_2,10
Trappc6a_2,10
Smim20,10
Btbd2_2,10
Trit1,10
Cirbp_3,10
Mtres1,10
Ecm1_3,10
Elk4_2,10
Cdk12_3,10
Epb42,10
Rapgef1_2,10
Vps13d_4,10
Trp53_2,10
Lmna_3,10
Ccdc6,10
Gnl2_2,10
Fam98c_1,10
Zdhhc3_2,10
Cpa6,10
Set_3,10
Psmg4_2,10
Zfp707,10
Acin1_4,10
Plcb4,10
Rptor,10
Chd8_2,10
Iqce_2,10
Fgfr1op2_5,10
Lyrm9_2,10
Sec11a,10
Dnajb12,10
Gapdh_4,10
Pramel7,10
Asb6,10
Adam15_2,10
Anapc11_3,10
Ttc7_2,10
Tnfaip8_2,10
Hnrnpm_2,10
Cfap210,10
Cep250,10
Drap1_4,10
Cmc2,10
Eml2,10
Vim_2,10
Tmc4,10
Slc22a23,10
Ndufa3_2,10
Cyp20a1,10
Bloc1s6,10
Mrpl14_2,6
Serf2_5,10
Pus7,10
Sri_2,10
Elmo2,10
Sf3a2,10
Niban1,10
Iffo1_2,10
Hnrnpr_2,10
Med12_3,10
Rsrp1_3,10
Adgrl3,10
Zfp652_3,10
Myl12a_1,10
Tmem29_1,10
Capns1_3,10
Nbr1,10
Dpep2,10
Myo7a_1,10
Ndufc2_2,10
Tmem168,10
Rnf157,10
Atp5f1e_2,10
Rasgrp2_6,10
Strc,10
St6galnac6,10
Prdx5_2,10
Hpf1_2,5
Pccb,10
Mllt3_3,10
Mrtfb,10
Hnrnpdl_2,10
Rmnd5a_2,10
Helz2,3
Mpnd,10
Cul1_2,10
Rpl7_2,10
Dync1i2_3,10
Smap1_2,10
Gene_48,10
Zcchc17_2,5
Rai1_2,10
Poldip3_2,10
Mkln1_2,10
Cflar_3,10
Letm1_2,10
Slc49a4_2,10
Macir_2,10
Rab3il1_2,10
Inafm2,10
Gclm_3,10
Yipf3_2,10
Mib1_2,10
Coro7_2,10
Hdac1_2,10
Elmod2_2,10
Phospho1_2,10
Srsf3_3,10
Ogt_2,10
Napa_3,10
Nmd3_3,10
Ikbkb_3,10
Garnl3_2,10
Rpl13a_1,10
Wsb1,10
Noa1_2,10
Ndufa3_3,10
Lsg1_2,10
Timm17b_2,10
Mkrn1_4,10
Rpl29_2,10
Tmem134_4,10
Otud5_3,10
Ypel3_4,10
Cerk_2,10
Acbd4_3,10
Nrdc_2,10
Uhmk1,7
Pithd1_2,10
Eif2b2_2,10
Snf8_4,10
Cope_2,10
Ergic3_2,10
Otud6b,10
Itsn1_2,10
Sike1_2,10
Eef1d_5,9
Tmem29_2,10
Stk25_2,10
Rpl23_2,10
Ctsd_2,10
Prdx1_3,10
Pcf11_2,10
Ppp1cc_2,10
Inpp5f,10
Hacd4,10
Tcp1_2,10
Sgms1,10
Nfatc2,10
Rabep2_2,10
Hdac7,10
Macf1_2,10
Atrn_2,10
Rasgrf2,10
Adap1,10
Tnrc18_1,10
Yipf3_3,10
Dhrs11_2,10
Vps18,10
Uqcr10_2,10
Nfat5_2,10
Itga2b_3,10
Plod3_3,10
Dhtkd1,10
Dusp3,10
Laptm5,10
Ncln_3,10
Ahctf1_2,10
Rpl5_2,10
Arhgef6,10
Prkrip1_2,10
Mib2_2,10
Phkg2_3,10
Gas2l1_4,10
Slc25a12,10
Ubxn6_4,10
Fam234b,10
Rdh12_2,10
Rasgrp2_7,10
Slc35e1,10
Zc3hc1,10
Psmd3_2,10
Tmem234_2,10
Stmp1_3,10
Ankzf1,10
Tnrc18_2,10
Emd_3,10
Nadk,10
Rpl35_3,10
Pdxdc1_2,10
Setd4,10
Ergic3_3,10
Zbtb38,10
Ola1,10
Ppox_2,10
Supt4a_2,10
Btf3,10
Vgll4,10
Mospd1_2,10
Kif18a,10
Heg1,10
Ythdf2_2,10
Add1_2,10
Nhej1,10
Rps16_2,10
Rbm39,10
Hars2,10
Araf_2,10
Ccdc93_2,10
Tpr_3,10
Ctc1_1,10
Usp48_2,10
Trim24_2,10
Srsf5,10
4833439L19Rik,10
Spag9,10
Megf8,10
Utp11_2,10
Ppp1r12c_3,10
Cnnm4,10
Baz2b_2,10
Sik3_2,10
Ppp4r1l-ps,10
Tbl2,10
Stoml2_2,10
Pdlim7_4,10
Fam98c_2,7
Nop56_3,10
Ino80c,10
Naa12_2,10
Card9_2,10
Hnrnpdl_3,10
Furin_2,10
Clu_2,10
Naa30,10
Kat2a,10
Fuca1_3,10
Snrpa1,10
Zmynd8,10
Pced1a_2,10
Lrpap1_2,10
Hk3,10
Ifi27_3,10
Pik3r6,10
6820431F20Rik,10
Tmem30a_2,10
Pml,10
Asxl3,10
Trpm2_4,10
Sumo2,10
Ift140,10
Tom1l2,10
Btbd19,10
Camta1_2,10
Slc38a6_3,10
Npepl1_2,10
Edil3,10
Stradb_4,10
Dennd5a_3,10
Rusf1_2,10
Cc2d1a_3,10
Spryd3,10
Ostm1_2,10
Ift46_2,10
Dmxl2,10
Flii_2,10
Enpp5,10
Dhrs3_2,10
Eif2a_2,10
Zfp703,10
Synj1,10
Vapb_2,10
Siglecg,10
Mrps24_2,10
Rpl12_3,10
Glmp_2,10
Bcas3_3,10
Polg_2,10
Ap3m1,10
Chka,10
Use1_2,10
Hp1bp3_2,10
Azi2_2,10
Setd6,10
Rps6kb1_3,10
Rrbp1_3,10
Meaf6,10
Foxred1,10
Dcaf17,10
Cuedc1,10
Macf1_3,10
Ptk2b_1,10
Gmip_4,10
Fam229b,10
Gm49388,10
Plin2_2,10
Gm10163,10
Ppox_3,10
Unc13d_2,10
Fasn_3,10
Cpeb4_2,10
Reps1,10
Mdm2,10
Alyref_2,10
Tec,10
Pi16_2,10
Hace1,10
Cox7b_2,10
Gm49405,10
Sec63_3,10
Vamp3_2,10
Pgs1_3,10
Dcaf10,10
Rhno1_1,10
Tfpt,10
Chd8_3,10
Hltf,10
Tmem80_2,10
Vps29,10
Ppp2r2d,10
Ubl4a_1,10
Ncor1_3,10
Srrd,10
Cd84_3,10
Rps16_3,10
Mbtd1_2,10
Rpl11_3,10
Pex16,10
Cnot6l,10
Dhrs1_2,10
Usp34_2,10
Ankfy1,10
Rpn2_2,10
Cask,10
Dram1,10
Gak,10
Mprip_4,10
Smarce1_2,10
Eif4g1,10
Stat6_2,10
Acadsb,10
Ttc28,10
Cyb5d2,10
Dlc1,10
Tsg101_2,10
Smc4_2,10
Rplp0_2,10
Rps19_4,10
Miip,10
Hacl1,10
Zpr1_2,10
Sec16a_2,10
Nagpa_2,10
Med28_3,10
Uqcrq_3,10
Tmem256_3,10
Ldb1_2,10
Txndc16_2,10
Gnas_6,10
Adam8,10
Tbc1d14_1,10
Als2cl,10
Prdx6_2,10
Mef2a_2,10
Kctd9,10
Pqbp1_3,10
Dpm1_2,10
Dusp11_2,10
Stk11ip,10
Trub2_2,10
2700097O09Rik_2,10
Hadha_2,10
Trim26_3,10
Chi3l1,10
Mfsd6,10
Arpc4_1,10
Znhit1_3,10
Tbrg4,10
Myo7a_2,10
Crot_2,10
Ndufs7_2,10
Zfp871,10
Cacna1s,10
Zfp609,10
Hnrnpu_2,10
Tle3_1,10
Tnik_1,10
Mff_3,10
Manf_2,10
Wdr26_1,10
Mtarc2_2,10
Maml2,10
Ncor1_4,10
Gfm2,10
Gm16238,10
Usf1_1,10
Vangl1,10
Filip1l,10
Clcn7,10
H3f3a_2,10
Zeb1_2,10
Rnf123_1,10
Vamp1_2,10
Ssh1,10
Trappc14,10
Ermp1_2,10
Galnt6,10
AI837181,10
Kif2a_3,10
Arl4c,10
Apbb2,10
Gnpat_2,10
Ro60,10
Rasgrp4,10
Pigk,10
Wnk1_2,10
Slc30a9_2,10
Pcmt1_1,10
Hps1,10
Gng2,10
Psma3_1,10
Gm16199,10
Mff_4,10
Gene_49,10
Gm3355,10
R3hcc1l_2,10
Tbc1d22b,10
Sp140_2,10
Maf1_2,10
Cyb5a_2,10
Exoc6b,10
Samhd1_5,10
Zfp579,10
Pou2f1,10
Osbpl9,10
Nsmce4a,10
BC035044,10
Gm8113,10
Traf3ip3_1,10
Usp7,10
Zwint_3,10
Tmem33,10
Pkp3,10
Zcrb1,10
Phf5a_2,10
Cacna1i,10
Phf11d,10
Zfand2b,10
Agl_2,10
Slirp,10
Sucla2_2,10
Ubn2,10
Vps51_2,10
Opa1_1,10
Tmem163,10
Arap2,10
Mff_5,10
Cdk15,10
Ubl5_2,10
Psma3_2,10
Aicda,10
Reln,10
Stxbp2_2,10
Mfap3l,10
Mycbp2_1,10
Wtap_2,10
Mff_6,10
Wdr41,10
Commd1b,10
Gm50387,10
Maf1_3,10
Psma3_3,10
Rps6kc1,10
Atrip_1,10
Tnik_2,10
Dlx6,10
Commd2_2,10
Mff_7,10
Manf_3,10
Srgn_2,10
Ctdp1_2,10
Mycbp2_2,10
Tcf19,10
Mettl25b,10
Eif4g2_1,10
Asl,10
Pcmt1_2,10
Pdcd10_2,10
Atrip_2,10
Slc30a9_3,10
Opa1_2,10
Rpl18a-ps1,10
Rdh11,10
Luc7l2_2,10
Galnt4,10
Usf1_2,10
Ctc1_2,10
Tra2b_1,10
Coq8a,10
H3f3a_3,10
Clec4a2,10
Fam89b_2,10
Cycs,10
Traf3ip3_2,10
Wars1,10
Unc93b1_1,10
Zfp316,10
Zfp949,10
Prpf3,10
Tmem63a,10
Luc7l2_3,10
Parp4,10
Gm5822,10
Pam,10
Tmem167,10
Eapp_2,10
Ubl5_3,10
Rc3h1,10
Prg4,10
Fgd4,10
Mroh1_2,10
Fxyd5_2,10
Top2b_2,10
Man2c1,10
Mcoln1_2,10
Psat1,10
Atp5mf_2,10
Dcaf1,10
Ikbke,10
Hnrnpu_3,10
Hipk2_1,10
Tbxas1_2,10
Fxyd5_3,10
Psme2_2,10
Mtarc2_3,10
Smdt1_2,10
Rsu1_2,10
Commd1_3,10
Pag1,10
Vmn2r7,10
Ppp3cb_2,10
Mff_8,10
Trmu,10
Txndc9_1,10
Zfat,10
Pagr1a,10
Alg9,10
Fxyd5_4,10
Zdhhc24,10
4933434E20Rik,10
Exoc5,10
Osgep_1,10
Zfp263,10
Zbtb37,10
Sf1_4,10
Fxyd5_5,10
Rb1cc1,10
Lhfpl4_1,10
Phkb,10
Rnf146,10
Ap1s3,10
Hipk2_2,10
Mob4,10
Chic2_2,10
Tra2b_2,10
Eif4g2_2,10
Tbp,10
Gtpbp8,10
Gm45062,10
Vti1b_2,10
Bscl2_2,10
Bud31,10
Zmiz1,10
Nckap5,10
Tcirg1_4,10
Unc93b1_2,10
Znhit2,10
4930453N24Rik_2,10
Fxyd5_6,10
Vti1b_3,10
H3f3a_4,10
Wdr26_2,10
Cyb5r3,10
Osgep_2,10
Mtarc2_4,10
Scyl3,10
Arrb1_2,10
Spata13,10
Wdr26_3,10
Tle3_2,10
Gan,10
Setd1b,10
Luc7l2_4,10
Krr1,10
Phyhipl,10
Pip5k1c,10
Pcmt1_3,10
Rdx,10
Numa1_2,10
Arel1,10
Atxn10,10
Suz12,10
Sh3glb1_1,10
Cic_1,10
Ubl7_1,10
Mtdh_2,10
Ncoa4_2,10
Atp8b2,10
Rfx7_1,10
Scaf4,10
Stx11,10
Gene_50,10
Rbm26,10
Dtwd2,10
Psmd13_2,10
Nedd9,10
Eps15l1_1,10
Fcrl1,10
Eif4a1_2,10
Mtdh_3,10
Gene_51,9
Xpnpep3,10
Prr5l,10
Snca_2,10
Shtn1,10
Nisch_1,10
Rabggta,10
4930523C07Rik,10
Dhx34_2,10
Polr2m_2,10
Slamf1_2,10
Fcgr3,10
Ifrd1,10
Taf1d_1,10
Bcr_1,10
Cul3,10
Myl6_1,10
Rasgrp3,10
Rbm4_1,10
Mapk1ip1l,10
Cchcr1,10
Srp54c,10
Os9_2,10
Panx1_2,10
Map3k12,10
9130019O22Rik,10
Eif5a_3,10
5730409E04Rik,10
Zyx_2,10
Pkig_2,10
Grk2_4,10
Nfkb1_1,10
Synj2bp,10
Ppil2_2,10
Arpp19_1,10
Yju2b,10
Cfap97,10
Cyrib_2,10
Mrpl13_1,10
Myadm_2,10
Mfsd4b5,10
Fam98c_3,10
Tubgcp6_2,10
F13a1,10
Rara_2,10
Eid1,10
Prdx2_4,10
Card10,10
Rims1,10
Ciao2b,10
Lpar2,10
Vmac,10
Prr13_2,10
Myg1_2,10
Klhdc3_2,10
Btbd6,10
Mvp_1,10
Acly,10
Cdk6,10
Csnk1a1_1,10
Slc25a23_2,10
Trps1,10
Lrrc32,10
Zfp61,10
Eefsec,10
Anp32e,10
Ms4a6c,10
Rbm43,10
Zfp148,10
Comt,10
Nup50_1,10
Whamm_1,10
E430018J23Rik,10
Fgf9,10
Rpl14_1,10
Klf3_1,10
Ctif,10
Smim13,10
Micu1_2,10
Fam3c_2,10
St13_2,10
Septin7,10
Dhx30,10
Atp2b4_2,10
Xpo6_2,10
Chkb_1,10
Tom1,10
Fchsd1_2,10
Ghitm_2,10
Arhgef12_2,10
Gm8624,10
Gtpbp2,10
Pfdn5_3,10
Csnk1a1_2,10
Gbp2,10
Klhl22,10
Pex11b,10
Ptp4a2_2,10
Galnt9,10
Ubr4_4,10
Map4,10
Psap_2,10
Gm4924,10
Fbxo46_2,10
Nelfe_1,10
Tecpr2,10
Prtn3,10
Mast3_1,10
Ube2d3_2,10
Sptb_2,10
Usp19_1,10
Gen1,10
Phf11b,10
Eif5_2,10
Aim2,10
Abl2,10
Copg2_2,10
Wdr36,10
Denr_2,10
Luc7l3_3,10
Akap13,10
Dync1h1_2,10
Agpat3_2,10
Suds3_2,10
Ubxn1_1,10
Mettl17,10
Gene_52,10
Ctbp2,10
Fuca2_3,10
Dnajc1,10
Ssr4_3,10
Gm2308,10
Gprasp1,10
Gene_53,10
Nabp2_2,4
Wwp2_1,10
Abcc4_1,10
Pfdn5_4,10
Rusc1,10
Adsl,10
Zfp488,10
Matr3_1,10
Gm5093,10
Rab11a_2,10
Psmd13_3,10
Tomm70a,10
Phf11c,10
Snrpe,10
Immt_1,10
Adgre5_2,10
Fubp1_1,10
Gpat4,10
Dus1l,10
Gspt1_2,10
Inpp5d_1,10
Cd101,10
Zfp101_1,10
Mpst_2,10
Cd79b,10
Tmem8b,2
Mrpl16,10
Gnb2_4,10
Rasgrp2_8,10
Xpo7_2,10
Gtf2e2,10
Rfesd,10
Lck,10
Smim7,10
Zfp655,10
Apold1,10
Fxr1_1,10
Abcc10,10
Ripk1_2,10
Iqgap1,10
Cic_2,10
Rnh1,10
Acin1_5,10
Gm6548,10
Tma7_1,10
Scoc,10
Sema6b_2,10
Usf1_3,10
Endod1,10
Fyco1,10
Glo1_2,10
Elovl1_2,10
Sco2,10
Ergic1_1,10
Atxn2l_2,10
Phykpl,10
Becn1_6,10
Myo18a,10
Gene_54,10
Gene_55,10
Tgfb1i1,10
Prdm9,10
Gene_56,10
Mov10,10
Cope_3,10
Slc39a3,10
Ndufb8_2,10
Rasgef1b,10
Prkd2_2,10
Trappc12,10
Nod1,10
Runx1_2,10
Nisch_2,10
Mindy1_2,10
Gene_57,10
Stat4,10
Lamtor3,10
P4hb_2,10
Tmem176a_1,10
Smad2,10
Map4k4_1,10
Rnf19b_2,10
Nlrx1,10
Cyb5r4_1,10
Adcy7_2,10
Gmeb1_2,10
Pspc1,10
Tmem238,10
Commd6_1,10
Phc3,10
Tubgcp3,10
2300009A05Rik,10
Slc25a44,10
Pfdn5_5,10
Zfp385a_1,10
Ccr2,10
Prkag1,10
Diaph3_1,10
Krtcap2_2,10
Xpo6_3,10
Rps6ka1,10
Glg1,10
Rab11a_3,10
Tex264,10
Ldah,10
Erap1,10
Vsir_3,10
Tbck,10
Hagh_2,10
Vav1,10
Cic_3,10
Ndst1_1,10
Lax1,10
Mettl26,10
Gene_58,10
Cntln,10
Rnf6,10
Dynlt1a,10
Plec,10
Satb1,10
Dhx37,10
Usf2_2,10
Strn3,10
Zfyve27_2,10
Dvl3_1,10
Gm3755,10
Ptbp1_2,10
Inafm1,10
Gstp1_1,10
Nisch_3,10
Eif4b,10
Vmn2r92,10
Casc3,10
Ccnt1,10
Rps24_2,10
Nfe2l1,10
Spi1_3,10
Morf4l1,10
R3hdm2,10
Chd2_1,10
Papola,10
Rchy1,10
Rbm7,10
Banf1_2,10
Etv3,10
Zfp839,10
Sirt2_2,10
Ston2_2,10
Tap1_2,10
Gata2,10
Rangap1,10
Mrpl13_2,10
Gsdme,10
Slc3a2_2,10
Guk1_1,10
Cbarp,10
Zfp414,10
Clta_2,10
Inpp5d_2,10
Nme1nme2,10
Arpp19_2,10
Agbl2,10
Gene_59,10
Gm8451,10
Atl3,10
Rit1_2,10
Gene_60,10
Lsm5_1,10
P2ry12,10
Snx25,10
Usp20,10
Gene_61,10
Ints14,10
Rgmb,10
Pfdn5_6,10
Hsd17b8_2,10
Tnpo3_1,10
Arhgef2_1,10
Gm4540,10
Ube2d2a_1,10
Rps2_2,10
Sptlc2_2,10
C2cd2,10
Gpatch11,10
Micall2,10
Mcm3ap,10
Psma2_1,10
Tmsb10b,10
Ypel3_5,10
Hdlbp_2,10
Guk1_2,10
Trf_3,10
Dbf4,10
Treml2,10
Rps13_1,10
Ggps1,10
Dhrs3_3,10
Exd1,10
Derl2,10
Tnfrsf22,10
Rab11a_4,10
Hnrnpd_3,10
Ppt2,10
H2ac6,10
Chkb_2,10
Ube2f_1,10
Mad2l1bp,10
Cox16,10
Ccndbp1_2,10
Sumf2,10
Tbc1d14_2,10
Fam110b,10
Elp1_2,10
Ndufb8_3,10
Prr5,10
H4c14,10
Gm4707,10
Zfp58,10
Dync1h1_3,10
Dvl3_2,10
Nif3l1,10
Bach2,7
Arhgef37,10
Thsd4,10
Chkb_3,10
Odc1_1,10
Slc25a53,10
Vmn2r102,10
Xpo6_4,10
Cenpf,10
Arih1,10
Inpp4b,10
Gemin5,10
Ralgps2,10
Mtdh_4,10
St13_3,10
Nisch_4,10
Traf1_2,10
Vmn2r20,10
Gene_62,10
Ednrb_1,10
Gpaa1,10
Rab11a_5,10
Dusp7,10
Hbp1,10
Ccdc71l,10
Tbx6,10
Hnrnpd_4,10
Ppp6r3,10
Mrpl13_3,10
Gene_63,10
Prr3,10
Pafah1b2,10
H2-D1_1,10
Polr1h,10
Hnrnpl_2,10
H2-T-ps,10
Scnm1_1,10
Calm3_2,10
Clic1_2,10
Gm8738,10
H2-T22_3,10
Vars1_2,10
Psmd11_2,10
Dhx16,10
Psme1_1,10
Dyrk1b,10
Dnm2_3,10
Marchf2_2,10
H2-D1_2,10
Gabbr1,10
Syncrip_1,10
Itgb1bp1,10
Gtf2i,10
H2-K1_3,10
Cdk2ap2_2,10
H2-Q5_1,10
Bag6_2,10
Marchf2_3,10
Mocs1,10
H2-K1_4,10
Mrpl23-ps1,10
Prdx5_3,10
Tmcc1_2,10
Dap3_3,10
Ndufa7_2,10
Jarid2,10
Rgl2_2,10
Otud4,10
Marchf2_4,10
Myo1f,10
Baz1a,10
Psmb8_1,10
Scnm1_2,10
Ly6g6c,10
Sra1_2,10
Rpp21_3,10
Pear1,10
Znrf1_2,10
Bag6_3,10
Rxrb_3,10
Calm3_3,10
Prrc2a_2,10
Txn2_2,10
C4b_2,10
Dap3_4,10
AB124611,10
H2-Q7_2,10
Rps28_2,10
Rab11b_2,10
Cct4_2,10
H2-Aa_2,10
Gon7,10
H2-Q4_2,10
Rab11b_3,10
Rbm38_2,10
Uggt1_2,10
Gypc,10
Smarca4,10
Hsd17b8_3,10
Ciao1_3,10
Ube2i_2,10
Marchf2_5,10
Gm19203,10
Tmem229b,10
Vars1_3,10
H2-T23_2,10
Ddx39b_2,10
Glipr1_2,10
Scyl2_2,10
Psme1_2,10
Cyb5r4_2,10
Rxrb_4,10
Slc2a1,10
Syncrip_2,10
Zfp141,10
Jmjd1c,10
Ube2g2,10
Zfp101_2,10
Gne,10
H2az1_2,10
Psmb9_1,10
Ptbp3_2,8
H2-Q10,10
Agpat1_2,10
H2-T10,10
Fus_5,10
Adamts10,10
H2-Q6,10
Ptdss2_2,10
Ppp1r11_2,10
Kmt2c_2,10
Csnk2b_2,10
Zbtb42,10
Trmt112_2,10
Prrc2a_3,10
H2-T23_3,10
H2-Q5_2,10
Hnrnpl_3,10
Nelfe_2,10
Esd_2,10
Vmn2r4,10
Senp6_1,10
Tirap,10
Trmt1_2,10
Pou2f2,5
Sbf1_2,10
Apobec3_2,10
Esd_3,7
Vps35l_3,10
Cct8_2,10
Ripor2_3,10
Cux1_2,10
Abhd5_2,10
Rpl41_1,10
Amz1,10
Gbf1_1,10
Gm21988,10
Cux1_3,10
Pkib,10
Cfap68_3,10
Nptn_2,10
Kmt5b_2,10
Cers4_2,10
Zftraf1_2,10
Sbf1_3,10
Gnb1_2,10
Tppp3_2,10
Zeb2_2,10
Mia2_1,10
Mrpl17_2,10
Xkr6,10
Pbx1,10
Peg10,10
Nptn_3,10
Senp6_2,10
Lsm5_2,10
Mia2_2,10
Zc3h18,10
Tcof1,10
Cbx7_2,10
Scnn1a,10
Lrch4,10
Uba7_1,10
Rpl41_2,10
Cpsf6_2,10
Zhx1_2,10
Smarca2,10
Arid2_2,10
Fh1_2,10
Cux1_4,10
Acaa1a_2,10
Mettl23_2,10
Srsf2_4,10
Ip6k1_2,10
Aldh18a1,10
Esd_4,10
Gbf1_2,10
Sqor_2,10
Glmp_3,10
Arhgef2_2,10
Apobec3_3,10
Akap7_2,10
9930021J03Rik,10
Rpl41_3,10
Eps15_3,10
Sik2_1,10
Tsc22d1_2,10
Rnf141,10
Stx5a_2,10
Pou6f1,10
Sik2_2,10
Asap1,10
Cct8_3,10
Uba7_2,10
Grn_2,10
Foxp1_2,10
Bola1,10
Tmem70,10
Rpl41_4,10
Med23,10
Comtd1,10
Gm20605,10
Cfap68_4,10
Pik3cd,6
Fbxl15,10
Pfn1_2,10
2010315B03Rik,10
Ighm_2,10
Fkbp2_2,10
Dnmt1,10
Cd151_2,10
Tssc4,7
Oaz1_1,10
Gatad2a_2,10
Gene_64,10
Naxd,10
Pum2,10
Gene_65,10
Gm21596,10
Rpl31_2,10
Gene_66,10
Dcun1d1_1,10
Lipa,10
Pou3f2,4
D430019H16Rik,10
Aamp_2,10
Rnf123_2,10
Crlf3_2,10
Igha,10
AW209491,10
Fau_2,10
Gyg1_1,10
Gene_67,10
Itpripl2,10
Bsg_1,10
Zfand6_1,10
Dapk3,10
Faap20_2,10
Nkx2-1,10
Kmt2d,10
Gm9830,10
Wdr53,10
Galnt1,10
Ube2f_2,10
Zfp207_2,10
Ubl4a_2,10
Mdga2,10
Gm21992,10
Ptk2b_2,10
A130010J15Rik,10
Rps10_4,10
St6gal1,10
Rnpepl1_2,10
Gene_68,10
Ubtf_3,10
Sec61g_3,10
1600014C10Rik,10
Gene_69,10
Lmnb2,10
Ankrd44_1,10
Slc38a10_2,10
Ap1g1_3,10
Rabep1_2,1
Gm16867_1,10
Dnajc4,10
Rnpepl1_3,10
Ptrhd1,10
Fau_3,10
Oaz1_2,10
Rbm4_2,10
Golga5,10
Taok3_2,9
H4c16,10
Evi2b,10
Oaz1_3,10
Purb,10
Trip4,10
Pfdn6_2,10
Ecsit,10
Gene_70,10
Gene_71,10
Efl1,10
Gene_72,10
Noc2l,10
Ccdc85b,10
Dynlt1f_1,10
Dynlt1b,10
Gene_73,10
Zbed6,10
Oaz1_4,10
Gene_74,10
Hyi_3,10
Gene_75,10
Myom1,10
Bsg_2,10
Mtrnr2l7,10
Tomm20_1,10
Hmgcs1_1,10
Oaz1_5,10
Hcfc1r1_2,6
St6galnac4,10
Ndufa12,10
Zfp994,10
Oaz1_6,10
Dxo,10
Cebpzos,10
H1f0,10
Tbc1d10a,10
Mlf2_1,10
Hcfc1r1_3,10
Polr2k,10
Nlrc3,10
Gm5445,10
Gene_76,10
Tmem151b,10
Atg4c,10
Rnpepl1_4,10
Hnrnpf_2,10
Fam193a_2,10
Ctxnd1,10
Ssh2_2,10
Gm9625,10
Gm6055,10
Map1lc3b_2,10
Tnfsfm13,10
Dmxl1,10
Metap2_2,10
Gene_77,10
Metap2_3,10
Metap2_4,10
Metap2_5,10
Metap2_6,10
Zfp87_1,10
Gene_78,10
Rpgrip1_1,10
Zfp87_2,10
Tnfsf12,10
Rpgrip1_2,10
Zfp748,10
Rpl31-ps8,10
Map1lc3b_3,10
Rbm6_1,10
Sec31a_1,10
Rbm25_2,10
Slc22a15_2,10
Rbm4b,10
Nrgn_2,10
Gapdh_5,10
Sos2_1,10
Baiap3,10
Zfp260_2,10
Prrc2c_1,10
Birc6_1,10
Sowahc,10
Washc3,10
Ccnd3_1,10
Rfxap_2,10
Rexo1_2,10
Ccnd3_2,10
Rpf2_1,10
Psmd8,10
Xcr1,10
Pdlim1_2,10
Sec31a_2,10
Rbm25_3,10
Rnasel_1,10
Pdlim1_3,10
Alpk2,10
Ptprc_1,10
Rbm5,10
Bin2_1,6
Sipa1l3,10
Sos2_2,10
Stn1_2,10
Rbm25_4,10
Anapc16_2,10
Tmem161a,10
Sftpb,10
Rbm6_2,10
Gpx4_2,10
Mcmdc2,10
Ccnd3_3,10
Ppfia1,10
Anapc16_3,10
Rnf113a2,10
Rbm6_3,10
Gm10136,10
Celf2,6
Bin2_2,10
Prrc2c_2,10
Rnasel_2,10
Birc6_2,10
Gm8756,10
Dennd2d,10
Oas1b,10
Rpf2_2,10
Zfp236,10
Gm5177,10
Elf2_1,10
Szt2_2,10
Rps13-ps1,10
Gm9531,10
Acaca_2,10
Ntng2,10
Il6st_2,10
Ccpg1_3,10
Uba52-ps,10
Samd10,10
Gm16867_2,10
Pabpc4_3,10
Swi5_2,10
Pigbos1,10
Gm9320,10
Kri1_2,10
Kri1_3,10
Pecam1_2,10
Slc25a37_2,10
Gm14496,10
Acaca_3,10
Idh3b_2,10
Gvin3,10
Gyg1_2,10
Atf7_2,10
Zcchc24,10
Npff,10
Kctd12,10
Vps50,10
Gvin-ps7,10
Rfx7_2,10
Nav2,10
Pank2,10
Mlip,10
Nxf1_2,10
Entpd4,10
Snapin,10
